crash_id,location_id
20211073,L122
20214044,L1205
20212197,L943
20215129,L1489
20212041,L309
20212041,L309
20213095,L161
20213191,L204
20211023,L715
20214002,L940
20212126,L375
20218011,L1390
20212069,L375
20211176,L1
20213011,L609
20213011,L609
20212208,L309
20211141,L1165
20211032,L386
20214068,L1490
20211243,L1491
20211243,L1491
20211143,L486
20212123,L309
20212170,L291
20215081,L1489
20213172,L313
20211165,L279
20212192,L896
20213241,L709
20213241,L709
20213240,L1492
20215008,L1330
20214033,L174
20214008,L1493
20213037,L75
20211193,L902
20214007,L876
20217026,L354
20213131,L146
20211105,L683
20215158,L1494
20214076,L755
20215071,L1495
20213161,L1361
20212193,L520
20211139,L1496
20215126,L1497
20211102,L424
20217005,L1498
20211112,L761
20212127,L657
20213025,L75
20211046,L626
20214031,L1499
20213069,L433
20211110,L537
20214035,L53
20211138,L25
20213184,L535
20216015,L1500
20215080,L1501
20212184,L1435
20213239,L166
20212043,L636
20217027,L1502
20215026,L1503
20215051,L1504
20215113,L1505
20213121,L119
20212202,L1124
20211156,L1506
20212048,L1507
20212068,L1183
20213246,L464
20215064,L1311
20214060,L1508
20212100,L375
20213116,L433
20213116,L433
20215118,L1509
20211114,L811
20211224,L414
20213098,L118
20211107,L1510
20211179,L67
20218009,L483
20211157,L1188
20215029,L1237
20213102,L1394
20215010,L1252
20215085,L1511
20215135,L1512
20212112,L367
20212093,L1513
20211066,L85
20211066,L85
20211066,L85
20212102,L182
20214055,L1444
20213015,L796
20215079,L1287
20215079,L1287
20211208,L1514
20213065,L64
20211223,L681
20211008,L1107
20211010,L475
20215048,L1483
20214034,L378
20215130,L1515
20212168,L1516
20215025,L1517
20212173,L973
20211019,L212
20215109,L1518
20215031,L1519
20211204,L1520
20211204,L1520
20213201,L192
20213201,L192
20213201,L192
20215032,L1521
20215112,L1504
20211121,L373
20215035,L1522
20213221,L72
20214064,L937
20214046,L1493
20213018,L580
20212140,L824
20213198,L218
20216007,L634
20203116,L1523
20203201,L54
20203050,L362
20201071,L511
20203222,L829
20203006,L554
20202059,L1524
20203233,L118
20202124,L1525
20205110,L1336
20205108,L1497
20206023,L1167
20202004,L828
20203146,L75
20203134,L425
20203146,L75
20204053,L1526
20203228,L752
20203228,L752
20201006,L1527
20202109,L1048
20203158,L1528
20204081,L1529
20202175,L509
20204074,L301
20203097,L245
20203049,L64
20201118,L282
20201202,L572
20203013,L637
20204003,L1072
20205095,L1456
20205095,L1456
20203137,L949
20202130,L802
20207022,L1005
20205128,L1403
20204001,L303
20201212,L1381
20203038,L292
20201166,L665
20204004,L1160
20205127,L1530
20201253,L1531
20201205,L1446
20202066,L723
20202061,L1177
20201148,L678
20203105,L146
20203103,L1532
20201100,L721
20202100,L351
20202100,L351
20202127,L1488
20202188,L323
20201033,L217
20201098,L395
20203159,L534
20203163,L96
20207017,L1533
20207017,L1533
20201185,L1208
20203063,L146
20204072,L399
20205030,L1237
20203181,L489
20201116,L58
20203021,L5
20204068,L1534
20203007,L396
20201059,L1535
20201250,L1536
20207009,L1062
20201167,L1537
20202160,L536
20203058,L1161
20203160,L146
20201186,L37
20201201,L525
20205023,L1538
20202018,L1002
20203185,L73
20201093,L1163
20201093,L1163
20203152,L102
20201043,L85
20207015,L1539
20202016,L397
20203011,L161
20206003,L1540
20205104,L1483
20201058,L682
20205067,L1541
20205077,L1542
20205077,L1542
20203237,L161
20201197,L1240
20203232,L355
20204020,L940
20201047,L1543
20203178,L26
20206019,L1167
20201065,L1544
20205114,L1497
20203197,L49
20203230,L1254
20203164,L637
20203095,L709
20201110,L614
20201096,L1017
20203015,L54
20201180,L121
20201042,L307
20201073,L665
20203099,L387
20201022,L1545
20204044,L1100
20204044,L1100
20204044,L1100
20202105,L1546
20203024,L1547
20203167,L29
20205068,L1253
20201165,L1548
20202049,L1549
20204040,L548
20205106,L1241
20205106,L1241
20207007,L1120
20201002,L1550
20202039,L608
20201244,L15
20207013,L354
20205014,L1371
20201264,L437
20201264,L437
20206010,L1551
20201223,L750
20203039,L892
20201175,L951
20202095,L353
20203118,L405
20201215,L429
20201051,L1552
20201243,L279
20203213,L181
20203213,L181
20205083,L1430
20205083,L1430
20204032,L1553
20205001,L1480
20205001,L1480
20204054,L1554
20205042,L1555
20203062,L190
20203155,L112
20202033,L89
20203027,L73
20204084,L35
20202072,L1556
20202131,L309
20202088,L1142
20205061,L1518
20203176,L73
20204005,L803
20202189,L566
20204029,L1557
20207005,L1558
20204073,L1559
20201021,L550
20203051,L585
20202013,L555
20202097,L1074
20203055,L172
20204008,L1453
20205035,L1432
20202133,L65
20205069,L1339
20204060,L1560
20202134,L613
20203172,L328
20202044,L300
20201237,L749
20201011,L550
20203014,L485
20203014,L485
20201209,L37
20205040,L1561
20204010,L1562
20203083,L136
20205092,L1352
20203053,L1563
20202053,L503
20203220,L314
20203223,L29
20206032,L1373
20206032,L1373
20206032,L1373
20205048,L1564
20202082,L1181
20202143,L1565
20202143,L1565
20203193,L29
20201045,L872
20201106,L84
20207003,L825
20203179,L181
20204012,L732
20203205,L777
20203068,L328
20202037,L636
20202037,L636
20202071,L636
20204066,L1088
20202092,L406
20203084,L418
20202087,L1566
20201121,L1567
20201170,L1135
20205017,L1400
20205017,L1400
20205017,L1400
20203074,L145
20202163,L1568
20207008,L707
20201078,L1569
20201232,L417
20203052,L66
20202118,L484
20204021,L731
20205136,L1290
20202102,L248
20206022,L870
20203047,L355
20203002,L355
20202098,L65
20205135,L1409
20203012,L637
20205029,L1570
20205112,L1571
20202187,L845
20201236,L437
20205101,L1343
20203244,L317
20203191,L213
20203098,L34
20203017,L150
20203162,L390
20202056,L1572
20205054,L1573
20204065,L168
20201037,L212
20203113,L796
20203048,L752
20202009,L784
20205051,L1443
20201196,L1226
20201032,L592
20203143,L29
20201145,L1574
20207004,L1081
20202094,L1169
20203156,L276
20204061,L203
20201173,L448
20204030,L303
20201242,L1272
20201217,L988
20205004,L1386
20206025,L1551
20203177,L314
20205100,L1575
20204013,L755
20202062,L367
20202180,L1576
20201247,L1063
20203072,L748
20203131,L276
20205049,L1577
20202190,L441
20203036,L298
20203076,L653
20201182,L129
20205102,L1578
20205119,L1579
20202058,L833
20201263,L1580
20202123,L629
20206030,L1068
20203071,L1581
20205089,L1582
20201114,L955
20201143,L447
20203239,L161
20205020,L1583
20203032,L294
20203117,L1584
20202079,L195
20201112,L1585
20202170,L123
20202080,L1586
20205041,L1587
20201119,L361
20204048,L1588
20201038,L1021
20201008,L467
20203238,L115
20201154,L721
20201090,L19
20203129,L66
20201164,L1589
20201132,L214
20201155,L1059
20201153,L92
20201262,L1131
20202060,L528
20201144,L162
20203175,L433
20201255,L1535
20201255,L1535
20203214,L479
20205124,L1590
20202096,L1591
20201025,L1592
20202132,L215
20203040,L1593
20203040,L1593
20203119,L264
20202070,L300
20202070,L300
20201081,L56
20203190,L709
20203114,L97
20203173,L311
20202166,L805
20203226,L328
20208006,L1390
20203111,L245
20203111,L245
20203111,L245
20205039,L1594
20205039,L1594
20205045,L1595
20203130,L1532
20203010,L531
20205109,L1596
20204067,L1597
20201251,L307
20201251,L307
20201091,L681
20201064,L1451
20203211,L752
20201200,L71
20203139,L1598
20203250,L136
20208001,L483
20203148,L113
20201249,L336
20202172,L227
20201151,L1599
20202020,L593
20201226,L839
20205028,L1600
20201133,L1059
20202147,L518
20204035,L725
20201072,L1601
20203089,L1602
20202151,L432
20201231,L1603
20202168,L693
20201023,L186
20201070,L622
20201095,L220
20205129,L1604
20205118,L1605
20205009,L1606
20203235,L29
20202111,L635
20204071,L240
20204071,L240
20204019,L1607
20205116,L1339
20201158,L142
20201034,L1608
20202025,L657
20201035,L1188
20201207,L956
20201229,L955
20201104,L424
20203199,L1186
20203124,L653
20201213,L1609
20201189,L271
20203153,L64
20201088,L665
20202157,L717
20201092,L1399
20203057,L60
20206014,L236
20203212,L166
20202128,L244
20202156,L711
20202032,L1568
20202177,L566
20206012,L1109
20206012,L1109
20202015,L1049
20201003,L16
20207024,L318
20207024,L318
20201066,L1610
20201066,L1610
20203194,L204
20207002,L1611
20206028,L634
20203142,L1612
20203064,L177
20203106,L368
20203184,L177
20203206,L998
20205002,L1613
20202065,L195
20203188,L73
20205098,L1352
20201162,L875
20201162,L875
20207001,L1301
20203030,L102
20203030,L102
20203030,L102
20202099,L295
20202035,L1614
20202090,L459
20201239,L186
20206018,L1615
20206018,L1615
20203123,L158
20205027,L1263
20205074,L1467
20201126,L415
20203132,L703
20205130,L1570
20207028,L905
20202106,L1221
20201241,L1616
20203236,L346
20205111,L1280
20202075,L494
20203234,L817
20204037,L803
20203033,L1075
20201044,L456
20203094,L854
20203094,L854
20205015,L1617
20205015,L1617
20201204,L31
20203157,L646
20201187,L77
20201187,L77
20203135,L136
20201137,L279
20204082,L1179
20201056,L1618
20203171,L433
20202145,L490
20201140,L259
20203198,L218
20201138,L1619
20201007,L669
20203043,L552
20201016,L477
20204036,L378
20202069,L629
20207019,L1558
20205050,L1530
20202176,L1002
20202176,L1002
20207011,L1533
20205072,L1620
20203029,L1621
20205093,L1622
20202023,L1215
20203093,L1623
20208003,L1390
20201159,L207
20201063,L1624
20201087,L712
20203018,L73
20206020,L107
20205031,L1625
20202091,L1626
20202159,L566
20203005,L328
20203042,L249
20203209,L190
20203209,L190
20203209,L190
20203209,L190
20205117,L1403
20203109,L1581
20201102,L522
20201102,L522
20205025,L1627
20201195,L101
20204069,L1628
20201224,L666
20201084,L726
20201198,L162
20203107,L1629
20201040,L546
20204039,L203
20201240,L42
20204063,L880
20204022,L1630
20203245,L276
20203035,L22
20203001,L1631
20205056,L1436
20202050,L252
20202116,L252
20202122,L1048
20202101,L1060
20203056,L64
20203210,L294
20202014,L1089
20203243,L346
20201080,L50
20201120,L404
20205133,L1352
20203046,L100
20201130,L336
20204076,L1632
20201211,L82
20203225,L192
20206015,L836
20203122,L1633
20202076,L432
20201135,L1634
20203081,L619
20205081,L1635
20205032,L1267
20204075,L76
20207025,L318
20204085,L1143
20204034,L380
20201163,L1057
20205033,L1263
20201172,L210
20201181,L850
20204017,L1372
20203241,L1636
20202154,L736
20202154,L736
20203108,L346
20203108,L346
20205036,L1637
20203187,L47
20202089,L306
20203136,L276
20203009,L1638
20202084,L430
20201101,L77
20201094,L807
20203008,L560
20201124,L848
20205064,L1267
20203217,L377
20203037,L29
20203075,L1639
20203204,L177
20203249,L181
20202034,L1640
20201041,L525
20205019,L1641
20205019,L1641
20201257,L90
20205052,L1642
20205073,L1643
20207020,L354
20207023,L838
20202110,L473
20202110,L473
20202093,L309
20201125,L334
20201062,L307
20201067,L11
20205125,L1348
20203060,L157
20202195,L182
20202195,L182
20203101,L821
20201142,L476
20205053,L1311
20203080,L29
20203080,L29
20203041,L328
20203041,L328
20203041,L328
20203041,L328
20207006,L1644
20202114,L241
20203096,L29
20204011,L1347
20202164,L1332
20203218,L317
20203218,L317
20201220,L282
20201234,L11
20201004,L386
20202012,L323
20201258,L402
20201252,L681
20201026,L402
20205022,L1645
20202119,L629
20201052,L924
20203229,L545
20202193,L374
20203079,L346
20204050,L380
20201233,L44
20201146,L114
20205065,L1646
20202028,L1647
20203127,L637
20205123,L1522
20203077,L146
20202171,L252
20201039,L84
20205071,L1648
20201129,L612
20201031,L1293
20201177,L726
20202178,L358
20205120,L1605
20201218,L1649
20203121,L125
20201193,L1650
20205063,L1651
20205063,L1651
20204015,L168
20204015,L168
20205094,L1371
20205094,L1371
20205057,L1268
20206027,L648
20202108,L1032
20203087,L75
20203125,L163
20202007,L231
20201131,L470
20201131,L470
20203020,L146
20203165,L1639
20202022,L123
20202051,L760
20203045,L218
20201169,L1652
20201238,L622
20203104,L34
20201086,L1653
20201225,L574
20201225,L574
20204007,L548
20204007,L548
20205066,L1414
20201150,L537
20203246,L170
20201219,L143
20201191,L1113
20202139,L1418
20203031,L254
20203112,L396
20207018,L1073
20201188,L1654
20202038,L1407
20204047,L1655
20203090,L1656
20201136,L988
20203004,L125
20202029,L1392
20202029,L1392
20203126,L125
20201174,L827
20201174,L827
20201208,L1592
20205018,L1657
20201019,L1064
20205091,L1658
20205091,L1658
20204046,L1659
20203202,L98
20203202,L98
20203202,L98
20203208,L496
20202169,L435
20204028,L894
20202046,L541
20205026,L1290
20205007,L1660
20201001,L622
20203066,L161
20205024,L1661
20202129,L629
20202019,L1662
20202073,L449
20202153,L528
20203115,L234
20203088,L328
20205047,L1663
20202191,L1183
20205075,L1664
20206006,L1167
20203189,L257
20201194,L1665
20203025,L263
20203086,L148
20203086,L148
20203161,L102
20202081,L831
20203168,L102
20202140,L123
20205058,L1666
20201079,L1667
20204025,L76
20202125,L1370
20202125,L1370
20204079,L23
20202144,L1126
20203065,L575
20201009,L260
20203100,L26
20203069,L29
20201036,L272
20208004,L103
20208004,L103
20205016,L1668
20204033,L1669
20204033,L1669
20201222,L1670
20201053,L126
20201061,L37
20203061,L1671
20203215,L347
20201082,L681
20203023,L218
20205078,L1672
20201122,L1673
20204006,L1674
20202186,L430
20203078,L531
20201013,L50
20201013,L50
20203120,L234
20207027,L1120
20201176,L747
20201152,L983
20203028,L7
20202121,L947
20204078,L1088
20201068,L663
20201014,L1675
20202183,L1103
20203003,L533
20202002,L760
20201149,L1676
20203221,L633
20205080,L1522
20201184,L16
20205046,L1267
20206004,L1677
20203248,L66
20202057,L353
20201141,L622
20205097,L1657
20201214,L588
20201010,L373
20201127,L1678
20203054,L64
20201057,L774
20205034,L1481
20205034,L1481
20205008,L1371
20201099,L386
20201246,L486
20202006,L191
20203138,L1679
20203091,L177
20204041,L1680
20202138,L435
20202162,L1124
20206017,L870
20201029,L872
20203192,L413
20201256,L467
20205038,L1681
20203240,L1612
20203240,L1612
20201216,L1536
20202077,L1074
20205070,L1252
20202135,L295
20202182,L1391
20202181,L944
20203140,L1682
20202017,L566
20202005,L1683
20205103,L1684
20202042,L629
20202027,L360
20203186,L292
20201077,L1685
20203231,L637
20203150,L59
20204058,L1686
20202155,L518
20202173,L1687
20202074,L636
20201183,L747
20205006,L1400
20205126,L1348
20201168,L1688
20205062,L1237
20203085,L102
20204027,L1689
20202055,L459
20204014,L945
20202146,L323
20204045,L1313
20204077,L378
20204064,L725
20205076,L1690
20202113,L494
20202030,L434
20203082,L113
20205113,L1691
20205113,L1691
20203026,L177
20201192,L1692
20204024,L1693
20203145,L1130
20204056,L1694
20203151,L377
20203170,L18
20203170,L18
20204051,L547
20201221,L1695
20201109,L1696
20201113,L1697
20202148,L1222
20201117,L488
20201083,L955
20202117,L1048
20204057,L543
20203182,L73
20201260,L747
20203180,L485
20201097,L68
20204026,L1698
20202165,L1026
20203059,L575
20201248,L45
20203169,L696
20201147,L465
20202043,L1699
20202067,L608
20203183,L796
20205012,L1700
20201228,L255
20203174,L1701
20203073,L949
20201017,L1702
20201227,L505
20203141,L1361
20202036,L195
20204070,L1396
20204002,L725
20206001,L722
20202137,L383
20203016,L292
20206013,L858
20204055,L1028
20202001,L831
20201028,L674
20202149,L599
20201156,L409
20202010,L831
20201005,L1277
20201005,L1277
20201055,L290
20207012,L905
20204043,L798
20201161,L912
20203019,L314
20202120,L482
20202021,L392
20205084,L1703
20205084,L1703
20203154,L269
20201230,L37
20201089,L207
20203247,L619
20207016,L1168
20203044,L192
20207016,L1168
20201108,L1329
20205021,L1613
20205003,L1704
20202078,L1090
20205115,L1517
20202150,L331
20202112,L711
20207014,L354
20201115,L1705
20202103,L215
20203102,L464
20206007,L219
20201020,L1706
20204023,L1478
20204023,L1478
20201069,L871
20201069,L871
20201030,L262
20201235,L333
20205085,L1707
20202185,L374
20202136,L711
20205107,L1708
20201157,L721
20201157,L721
20201157,L721
20201157,L721
20202152,L1391
20205088,L1605
20201050,L373
20202179,L86
20204042,L1709
20203133,L1710
20202031,L536
20202052,L1711
20204009,L1712
20203216,L1254
20203219,L1713
20201128,L721
20201074,L162
20206031,L1255
20205060,L1268
20201139,L1714
20201261,L1715
20207021,L1065
20201123,L386
20201049,L702
20201015,L614
20203251,L1581
20206002,L649
20202048,L1716
20203034,L918
20201054,L15
20201018,L1717
20202003,L411
20204031,L1718
20203067,L1719
20203067,L1719
20204018,L916
20203110,L671
20201103,L586
20202107,L1720
20203166,L418
20201024,L1721
20201206,L36
20202142,L400
20202142,L400
20201203,L839
20201075,L238
20206009,L1175
20206009,L1175
20206009,L1175
20202045,L434
20204059,L378
20205132,L1722
20203200,L177
20205090,L1290
20205037,L1352
20201111,L540
20202158,L1723
20202167,L849
20202040,L187
20201107,L385
20203224,L64
20203147,L148
20202184,L629
20201190,L1039
20201245,L695
20204083,L1238
20203207,L652
20201259,L409
20202068,L1391
20201178,L1567
20203196,L1724
20206016,L1441
20206008,L1449
20201105,L256
20201171,L1692
20202161,L244
20205010,L1378
20202085,L1725
20206026,L236
20201199,L343
20201085,L850
20206024,L634
20201027,L1033
20202024,L1026
20203092,L1075
20202024,L1026
20203092,L1075
20206029,L1366
20204080,L1285
20204080,L1285
20204049,L853
20205011,L1423
20205011,L1423
20201076,L43
20203227,L418
20201012,L1726
20205137,L1681
20204038,L1396
20202174,L536
20205122,L1489
20205122,L1489
20201048,L505
20202054,L323
20203242,L263
20201210,L343
20204016,L664
20202192,L293
20202192,L293
20201179,L56
20205082,L1605
20202115,L381
20205079,L1430
20203022,L112
20202083,L1727
20204062,L110
20202026,L1716
20201254,L1452
20201254,L1452
20201254,L1452
20201160,L344
20202104,L1728
20205131,L1729
20201134,L862
20201134,L862
20202086,L503
20202126,L719
20202011,L1370
20202047,L1728
20202064,L423
20201060,L1673
20205087,L1374
20206021,L462
20201046,L57
20203149,L485
20204052,L188
20202194,L529
20207010,L1730
20205121,L1731
20191119,L1212
20192173,L1732
20193073,L609
20192170,L1159
20197003,L1062
20194003,L725
20191322,L1733
20191322,L1733
20193148,L26
20192171,L1215
20192038,L1418
20194038,L1734
20195069,L1450
20195069,L1450
20193071,L393
20193006,L26
20194020,L961
20194053,L853
20197018,L1157
20197018,L1157
20197018,L1157
20197018,L1157
20197018,L1157
20193115,L535
20197021,L825
20191214,L108
20192073,L1197
20191117,L126
20191169,L220
20191207,L1695
20192176,L896
20198001,L1390
20191012,L631
20194030,L283
20192130,L358
20191066,L631
20195135,L1494
20191133,L447
20191089,L809
20194050,L1238
20193168,L619
20191125,L505
20191078,L771
20192016,L1183
20191071,L692
20195043,L1735
20195073,L1505
20191274,L1696
20196003,L1736
20192149,L1737
20192149,L1737
20197016,L354
20195106,L1385
20194051,L1376
20195074,L1456
20194068,L1738
20192152,L933
20192072,L295
20191171,L90
20193015,L680
20195142,L1648
20191035,L984
20191035,L984
20192151,L536
20194076,L1012
20192247,L353
20193029,L159
20192239,L432
20192104,L280
20192039,L1711
20196023,L1739
20192226,L244
20193060,L601
20191096,L862
20191076,L1740
20195116,L1741
20194072,L378
20191200,L497
20193004,L762
20192233,L137
20191026,L726
20192082,L948
20193090,L26
20191248,L809
20197020,L1558
20196011,L30
20191321,L477
20193009,L75
20193009,L75
20191250,L899
20191256,L1742
20193099,L821
20195063,L1743
20191105,L474
20194032,L1744
20194014,L303
20191261,L1446
20193127,L26
20195119,L1745
20193069,L347
20191120,L909
20197010,L1746
20197010,L1746
20197010,L1746
20194067,L1747
20195081,L1495
20193134,L276
20196010,L315
20192096,L596
20194055,L718
20191127,L1748
20191209,L109
20191209,L109
20191057,L334
20192129,L651
20193139,L580
20191154,L307
20192052,L760
20192078,L195
20193052,L131
20191262,L1616
20194080,L618
20191313,L1653
20191063,L1458
20194086,L853
20193123,L29
20193123,L29
20192208,L608
20192087,L780
20191296,L984
20192127,L509
20193177,L1394
20193167,L150
20195099,L1749
20194061,L378
20193013,L709
20191004,L19
20191213,L683
20191215,L610
20193129,L615
20193053,L328
20191092,L114
20194092,L791
20191232,L889
20194084,L1121
20195105,L1423
20192107,L132
20195120,L1351
20193153,L64
20191158,L101
20192147,L948
20194077,L971
20194077,L971
20192203,L509
20191151,L36
20191087,L951
20195016,L1357
20191303,L951
20192219,L308
20192216,L760
20192206,L449
20195122,L1642
20194029,L384
20195084,L1750
20191283,L1751
20191305,L522
20194059,L1752
20192027,L1753
20191101,L1673
20193048,L14
20193023,L183
20191128,L70
20192172,L831
20194042,L1460
20191141,L1091
20192084,L1488
20191230,L530
20192020,L160
20193046,L328
20192112,L452
20195026,L1518
20193064,L190
20194104,L378
20194110,L176
20191324,L811
20191075,L114
20191075,L114
20196002,L634
20194097,L1754
20192186,L943
20193179,L102
20192003,L1026
20191291,L1543
20194098,L1755
20191007,L909
20191132,L492
20191263,L409
20193183,L671
20195098,L1756
20195098,L1756
20192217,L195
20193102,L1581
20192137,L1757
20198002,L1390
20192131,L423
20191307,L1740
20193180,L407
20191023,L92
20191023,L92
20192224,L1221
20192245,L420
20194025,L986
20191061,L1180
20191088,L173
20194008,L28
20191006,L51
20193137,L1394
20191072,L273
20193188,L245
20194048,L744
20193103,L1758
20193103,L1758
20191060,L956
20194079,L371
20192019,L1465
20193083,L292
20192165,L123
20192118,L137
20191167,L492
20196021,L1189
20191136,L582
20193176,L161
20193042,L1318
20191260,L409
20192047,L1759
20192047,L1759
20191028,L890
20192227,L182
20193151,L1195
20192174,L1760
20193159,L136
20193159,L136
20194013,L1655
20192238,L711
20193096,L393
20192162,L364
20191281,L827
20197024,L354
20191199,L442
20193130,L150
20192155,L295
20195027,L1761
20194011,L1225
20193187,L1762
20195038,L1229
20191257,L1763
20192237,L423
20192237,L423
20193117,L1130
20195009,L1400
20192077,L973
20191195,L1764
20191193,L477
20191273,L447
20193146,L64
20191183,L247
20193097,L407
20193097,L407
20192213,L123
20191175,L594
20191113,L1180
20193161,L407
20195061,L1765
20195139,L1352
20195139,L1352
20192157,L555
20193194,L696
20192060,L736
20191039,L1766
20193119,L1114
20192048,L494
20192205,L266
20191285,L694
20193113,L100
20191202,L715
20195060,L1767
20192228,L323
20191312,L404
20193032,L145
20191191,L114
20191043,L272
20191176,L463
20197013,L1768
20191112,L850
20191277,L1223
20193040,L118
20195023,L1769
20192197,L845
20192028,L736
20192028,L736
20191150,L665
20191240,L238
20191162,L419
20193089,L1584
20195052,L1770
20191212,L19
20193124,L192
20191222,L129
20191282,L540
20191099,L1131
20193056,L131
20193154,L172
20195017,L1587
20191020,L682
20193178,L276
20191170,L1196
20193045,L1318
20192229,L780
20191229,L1112
20194022,L791
20196016,L1366
20191048,L94
20193132,L1771
20192158,L440
20192091,L323
20192091,L323
20191223,L271
20191223,L271
20195064,L1620
20191148,L480
20191148,L480
20193145,L136
20192026,L1228
20195091,L1447
20195091,L1447
20191287,L591
20193114,L418
20191116,L82
20191203,L1772
20192004,L252
20192004,L252
20193173,L161
20192164,L1308
20191115,L11
20192070,L280
20195080,L1489
20195019,L1423
20191276,L2
20193085,L136
20196005,L208
20191073,L1200
20192142,L843
20193017,L328
20193080,L119
20198004,L1773
20191098,L415
20195056,L1263
20194085,L755
20193067,L22
20193074,L396
20192008,L367
20193105,L1774
20193105,L1774
20191329,L1775
20191016,L1776
20193118,L478
20191015,L1748
20192062,L824
20193049,L377
20195013,L1436
20193078,L585
20192207,L942
20191168,L259
20191102,L614
20191279,L1777
20195140,L1236
20194096,L1396
20192083,L1778
20193116,L172
20193150,L190
20193186,L887
20193010,L145
20191246,L31
20192049,L1181
20191093,L122
20193036,L1612
20196019,L236
20194089,L1779
20195070,L1780
20193088,L709
20191163,L624
20191110,L386
20192144,L300
20193166,L552
20192138,L1781
20193147,L1782
20197019,L1117
20193135,L533
20192209,L1683
20192031,L1783
20193126,L161
20193021,L1254
20192053,L358
20192156,L1784
20191309,L21
20194065,L664
20195097,L1375
20191293,L228
20191216,L403
20195127,L1311
20191326,L1785
20191254,L20
20192011,L529
20191189,L771
20193008,L464
20191111,L1751
20194018,L303
20193024,L170
20193016,L1318
20195086,L1400
20195144,L1503
20191064,L448
20193152,L230
20191085,L848
20191186,L255
20191186,L255
20193027,L438
20192014,L397
20196001,L1020
20193072,L1786
20191149,L1487
20192056,L440
20192056,L440
20195147,L1787
20193084,L1320
20193001,L854
20191114,L344
20191156,L1788
20195125,L1789
20191090,L588
20195094,L1515
20191206,L546
20191029,L674
20194054,L1010
20194047,L1404
20194101,L1790
20194101,L1790
20191164,L122
20191269,L1791
20193162,L645
20192150,L1108
20193142,L1636
20191034,L749
20192128,L411
20197008,L1792
20197008,L1792
20191097,L448
20191244,L1058
20191228,L1673
20194083,L876
20195092,L1642
20191311,L233
20193025,L918
20195003,L1793
20195059,L1794
20191268,L37
20191278,L404
20193022,L136
20195112,L1648
20195042,L1504
20191320,L336
20195037,L1290
20192090,L423
20191070,L92
20197001,L1558
20191095,L1795
20193106,L759
20193106,L759
20193028,L312
20196017,L990
20192022,L191
20192121,L651
20193039,L523
20193076,L64
20195150,L1661
20192071,L291
20191302,L262
20196006,L315
20191165,L385
20194106,L548
20195031,L1284
20193018,L230
20193018,L230
20194039,L28
20191160,L588
20192074,L394
20193136,L478
20191301,L238
20192244,L104
20191124,L1383
20191058,L339
20194021,L1796
20192064,L1049
20195108,L1260
20193034,L97
20191086,L1797
20196013,L930
20194015,L1798
20193155,L1006
20194012,L110
20192210,L258
20192154,L266
20191083,L1799
20193189,L1365
20192063,L411
20191317,L361
20193163,L294
20191144,L872
20191144,L872
20195068,L1503
20193164,L710
20191327,L402
20193092,L328
20191272,L189
20191310,L419
20192092,L459
20191081,L90
20191143,L77
20192030,L536
20192089,L423
20192034,L295
20192034,L295
20193070,L158
20193044,L552
20193169,L93
20197015,L1800
20195020,L1575
20191131,L307
20191255,L43
20195039,L1750
20194064,L152
20195001,L1801
20191009,L1675
20195005,L1501
20197026,L1802
20197025,L707
20192054,L555
20191197,L1803
20195101,L1684
20194087,L1028
20193043,L164
20192002,L970
20194034,L1804
20192181,L1737
20193143,L1022
20195141,L1267
20191013,L1207
20195107,L1805
20191137,L592
20194100,L1806
20191218,L926
20192184,L833
20192188,L1183
20191178,L15
20191178,L15
20194052,L781
20191297,L114
20191146,L1807
20191030,L631
20194107,L1709
20196008,L1540
20191184,L19
20191300,L1808
20194006,L568
20195132,L1809
20193101,L892
20194024,L1810
20193125,L328
20195033,L1707
20192204,L427
20192065,L411
20195117,L1681
20195126,L1625
20192231,L805
20195021,L1811
20191298,L871
20192199,L1812
20193030,L159
20195131,L1605
20195058,L1813
20195022,L1814
20191051,L1815
20191077,L336
20194060,L910
20192123,L252
20192006,L1469
20194049,L1372
20194088,L803
20192010,L1816
20192243,L1817
20191126,L1818
20191280,L850
20193002,L1320
20193057,L696
20192201,L123
20192115,L1819
20193138,L64
20193138,L64
20193138,L64
20191208,L409
20195041,L1241
20192111,L789
20191019,L259
20193172,L292
20193094,L796
20195148,L1820
20195066,L1339
20191205,L550
20193141,L1821
20192075,L541
20192218,L1727
20197014,L1123
20192234,L182
20191243,L987
20191237,L891
20191082,L530
20193185,L413
20197017,L1539
20191328,L260
20196009,L1441
20196020,L1822
20191315,L201
20193065,L560
20193065,L560
20195045,L1648
20191289,L588
20195057,L1823
20195057,L1823
20198005,L1390
20191236,L1070
20192100,L657
20191235,L875
20195015,L1409
20195103,L1824
20191194,L480
20192166,L571
20193020,L166
20191011,L255
20194023,L847
20195134,L1700
20193061,L1265
20192193,L1060
20192193,L1060
20192193,L1060
20193160,L396
20192240,L636
20195130,L1284
20192088,L629
20191109,L1589
20191318,L404
20194094,L1686
20192116,L406
20191008,L1825
20194066,L910
20192035,L608
20192035,L608
20191253,L607
20192099,L566
20196014,L990
20193121,L64
20193121,L64
20194069,L1499
20192211,L452
20192113,L494
20191217,L465
20192140,L973
20192140,L973
20193195,L29
20191173,L1251
20194007,L1826
20195114,L1827
20192191,L699
20194016,L1828
20192126,L392
20195049,L1829
20195025,L1386
20193007,L1830
